index,period,attendances,breaches,org_code
11342,2018-07-01,13447,510,RDD
11343,2018-07-01,6848,996,RC1
11344,2018-07-01,158,0,RC1
11345,2018-07-01,3170,0,M85813
11346,2018-07-01,4847,193,RQ3
11347,2018-07-01,10396,1619,RGT
11348,2018-07-01,3618,1,RGT
11349,2018-07-01,6184,661,RFS
11350,2018-07-01,1680,0,RFS
11351,2018-07-01,3099,3,NQ108
11352,2018-07-01,6377,0,Y03571
11353,2018-07-01,6703,2,RY8
11354,2018-07-01,1884,1,NNJ
11355,2018-07-01,9584,2159,RWH
11356,2018-07-01,4491,64,RWH
11357,2018-07-01,16199,1140,RDE
11358,2018-07-01,6047,11,RDE
11359,2018-07-01,2496,0,Y03007
11360,2018-07-01,756,0,NQ106
11361,2018-07-01,7593,739,RLT
11362,2018-07-01,2272,0,NEH06
11363,2018-07-01,1024,18,RY4
11364,2018-07-01,6588,681,RGP
11365,2018-07-01,942,24,RGP
11366,2018-07-01,8214,1810,RNQ
11367,2018-07-01,217,0,C82038
11368,2018-07-01,12172,292,RY5
11369,2018-07-01,4270,117,NJS05
11370,2018-07-01,9661,207,RC9
11371,2018-07-01,3444,0,RC9
11372,2018-07-01,487,0,C82009
11373,2018-07-01,633,0,NLO11
11374,2018-07-01,544,12,NLO09
11375,2018-07-01,8860,1622,RQ8
11376,2018-07-01,384,10,RQ8
11377,2018-07-01,7970,1414,RD8
11378,2018-07-01,4972,22,RD8
11379,2018-07-01,9935,2031,RM1
11380,2018-07-01,2827,58,RM1
11381,2018-07-01,13058,1305,RGN
11382,2018-07-01,929,0,RGN
11383,2018-07-01,9287,869,RNS
11384,2018-07-01,1097,5,RNS
11385,2018-07-01,1012,0,RNS
11386,2018-07-01,5514,0,NMH01
11387,2018-07-01,4748,2,NR3
11388,2018-07-01,13195,4116,RX1
11389,2018-07-01,1784,56,RX1
11390,2018-07-01,2939,72,RX1
11391,2018-07-01,2216,0,NLO10
11392,2018-07-01,360,0,C82010
11393,2018-07-01,272,1,NLO12
11394,2018-07-01,2150,0,Y02428
11395,2018-07-01,14575,2993,RXK
11396,2018-07-01,1169,8,RXK
11397,2018-07-01,3179,0,RXK
11398,2018-07-01,9392,511,RK5
11399,2018-07-01,4973,83,RK5
11400,2018-07-01,10176,3085,RXW
11401,2018-07-01,2031,13,RXW
11402,2018-07-01,2805,1,R1D
11403,2018-07-01,636,0,C83023
11404,2018-07-01,5731,0,Y02615
11405,2018-07-01,6181,312,RJC
11406,2018-07-01,977,0,RJC
11407,2018-07-01,7737,673,RAJ
11408,2018-07-01,1350,2,RAJ
11409,2018-07-01,2602,0,Y02961
11410,2018-07-01,9565,2225,RNA
11411,2018-07-01,5795,33,RNA
11412,2018-07-01,9226,2398,RQW
11413,2018-07-01,6063,686,RCX
11414,2018-07-01,11844,1651,RL4
11415,2018-07-01,8344,49,RL4
11416,2018-07-01,13378,4130,RWD
11417,2018-07-01,1248,0,RWD
11418,2018-07-01,32209,6499,RRK
11419,2018-07-01,4014,29,RRK
11420,2018-07-01,12643,1868,RKB
11421,2018-07-01,1851,17,RKB
11422,2018-07-01,6100,18,RKB
11423,2018-07-01,17591,2757,RTG
11424,2018-07-01,9877,11,RTG
11425,2018-07-01,18890,4861,RWE
11426,2018-07-01,1866,48,RWE
11427,2018-07-01,16622,3758,RJE
11428,2018-07-01,435,0,RJE
11429,2018-07-01,6495,126,RJE
11430,2018-07-01,6769,2014,RBK
11431,2018-07-01,3706,7,RBK
11432,2018-07-01,3193,0,ATQ02
11433,2018-07-01,8578,2104,RWG
11434,2018-07-01,4604,14,RWG
11435,2018-07-01,6159,724,RGR
11436,2018-07-01,405,0,RGR
11437,2018-07-01,11266,3995,RWP
11438,2018-07-01,6974,18,RWP
11439,2018-07-01,5402,1537,RLQ
11440,2018-07-01,475,0,RLQ
11441,2018-07-01,8089,2109,REM
11442,2018-07-01,6915,3,REM
11443,2018-07-01,5277,509,RCF
11444,2018-07-01,657,0,RCF
11445,2018-07-01,155,0,RCF
11446,2018-07-01,4915,172,RBS
11447,2018-07-01,8136,642,RFF
11448,2018-07-01,7035,3644,RXL
11449,2018-07-01,12221,80,RXL
11450,2018-07-01,9365,1633,RMC
11451,2018-07-01,938,3,RMC
11452,2018-07-01,11105,2049,RAE
11453,2018-07-01,1151,21,RAE
11454,2018-07-01,2740,19,NNF09
11455,2018-07-01,12946,78,RY2
11456,2018-07-01,13453,1026,RWY
11457,2018-07-01,8491,1452,RLN
11458,2018-07-01,2348,48,RLN
11459,2018-07-01,3163,14,RLN
11460,2018-07-01,6524,1255,RJR
11461,2018-07-01,659,9,RJR
11462,2018-07-01,11389,1900,RXP
11463,2018-07-01,7580,0,RXP
11464,2018-07-01,12467,1243,RP5
11465,2018-07-01,3597,2,RP5
11466,2018-07-01,2568,46,Y01231
11467,2018-07-01,3425,0,Y01069
11468,2018-07-01,4254,543,RJN
11469,2018-07-01,246,0,RJN
11470,2018-07-01,9710,2542,RXR
11471,2018-07-01,6659,321,RXR
11472,2018-07-01,2501,0,NNF94
11473,2018-07-01,8234,521,RR7
11474,2018-07-01,2700,1,RR7
11475,2018-07-01,1432,3,NNFA7
11476,2018-07-01,4634,292,RCD
11477,2018-07-01,945,0,RCD
11478,2018-07-01,12087,2466,RWA
11479,2018-07-01,913,1,RV9
11480,2018-07-01,6705,1810,RXN
11481,2018-07-01,8046,192,RXN
11482,2018-07-01,17889,3507,RR8
11483,2018-07-01,3978,17,RR8
11484,2018-07-01,2300,0,RY1
11485,2018-07-01,1110,10,REP
11486,2018-07-01,22012,4669,R0A
11487,2018-07-01,3544,23,R0A
11488,2018-07-01,9525,31,R0A
11489,2018-07-01,5842,1277,RBT
11490,2018-07-01,2496,10,RBT
11491,2018-07-01,18828,2731,RXF
11492,2018-07-01,4047,88,RXF
11493,2018-07-01,1743,0,Y02532
11494,2018-07-01,418,0,Y03645
11495,2018-07-01,8658,1243,RNL
11496,2018-07-01,2293,14,RNL
11497,2018-07-01,3749,323,RVW
11498,2018-07-01,11409,24,RVW
11499,2018-07-01,1774,15,RTV
11500,2018-07-01,4351,150,NLO01
11501,2018-07-01,12839,2058,RJL
11502,2018-07-01,9290,433,RTF
11503,2018-07-01,9739,49,RTF
11504,2018-07-01,741,0,Y02572
11505,2018-07-01,319,0,Y02533
11506,2018-07-01,23887,4641,RW6
11507,2018-07-01,10181,133,RW6
11508,2018-07-01,3623,0,RT2
11509,2018-07-01,1299,1,AC008
11510,2018-07-01,8187,2300,RQ6
11511,2018-07-01,1871,14,RQ6
11512,2018-07-01,10335,0,RQ6
11513,2018-07-01,8780,1014,RM3
11514,2018-07-01,582,0,RM3
11515,2018-07-01,3546,0,AXT02
11516,2018-07-01,4822,71,RCU
11517,2018-07-01,105,0,RCU
11518,2018-07-01,9530,1895,RHQ
11519,2018-07-01,1167,0,RHQ
11520,2018-07-01,7915,0,RHQ
11521,2018-07-01,2001,10,NQT5F
11522,2018-07-01,11711,580,RTR
11523,2018-07-01,2363,0,RTR
11524,2018-07-01,5722,282,RE9
11525,2018-07-01,523,1,RE9
11526,2018-07-01,7001,1456,RVY
11527,2018-07-01,3205,24,RVY
11528,2018-07-01,9988,2552,RBN
11529,2018-07-01,7884,1829,RWJ
11530,2018-07-01,1083,0,RWJ
11531,2018-07-01,7746,925,RMP
11532,2018-07-01,5159,1,RMP
11533,2018-07-01,10144,935,RTD
11534,2018-07-01,1919,80,RTD
11535,2018-07-01,8401,6,RTD
11536,2018-07-01,8728,1186,RFR
11537,2018-07-01,3205,0,NNF76
11538,2018-07-01,8283,1304,RTX
11539,2018-07-01,92,0,RTX
11540,2018-07-01,2859,133,RTX
11541,2018-07-01,6914,1126,RWW
11542,2018-07-01,3138,9,RWW
11543,2018-07-01,4762,25,RY7
11544,2018-07-01,7954,1596,RBL
11545,2018-07-01,3178,2,RBL
11546,2018-07-01,532,0,AJN
11547,2018-07-01,7557,791,RRF
11548,2018-07-01,668,0,RRF
11549,2018-07-01,10643,2169,RCB
11550,2018-07-01,8260,97,RCB
11551,2018-07-01,8428,2017,RTK
11552,2018-07-01,303,0,RTK
11553,2018-07-01,3896,0,NTV0B
11554,2018-07-01,3661,0,NQT10
11555,2018-07-01,2404,0,RWX
11556,2018-07-01,3628,0,Y04538
11557,2018-07-01,13970,2220,RXH
11558,2018-07-01,1177,17,RXH
11559,2018-07-01,1865,0,Y02676
11560,2018-07-01,6925,1625,RXQ
11561,2018-07-01,1212,0,RXQ
11562,2018-07-01,5405,86,RXQ
11563,2018-07-01,9511,1298,RN7
11564,2018-07-01,1976,14,RN7
11565,2018-07-01,4393,16,Y00751
11566,2018-07-01,15468,4133,RVV
11567,2018-07-01,4495,23,RVV
11568,2018-07-01,11039,902,RXC
11569,2018-07-01,514,0,RXC
11570,2018-07-01,1448,0,Y02816
11571,2018-07-01,1825,0,NDJ
11572,2018-07-01,21043,1941,RDU
11573,2018-07-01,10206,1769,RN5
11574,2018-07-01,1095,13,RN5
11575,2018-07-01,683,4,NDA57
11576,2018-07-01,2103,0,Y03051
11577,2018-07-01,4542,980,R1F
11578,2018-07-01,1017,0,R1F
11579,2018-07-01,8138,23,RYY
11580,2018-07-01,13528,1156,RWF
11581,2018-07-01,2436,4,RWF
11582,2018-07-01,8054,2107,RPA
11583,2018-07-01,2813,0,RPA
11584,2018-07-01,3434,56,RNU
11585,2018-07-01,12115,1682,RTH
11586,2018-07-01,1531,0,RTH
11587,2018-07-01,527,0,RTH
11588,2018-07-01,10527,2744,RHU
11589,2018-07-01,784,0,RHU
11590,2018-07-01,2455,4,RHU
11591,2018-07-01,1180,3,RPC
11592,2018-07-01,9881,498,RHW
11593,2018-07-01,1648,35,RHW
11594,2018-07-01,680,0,RHW
11595,2018-07-01,6517,399,RA2
11596,2018-07-01,4811,28,NTP11
11597,2018-07-01,913,0,RW1
11598,2018-07-01,5110,27,NTPAD
11599,2018-07-01,8121,396,RTP
11600,2018-07-01,738,0,RTP
11601,2018-07-01,11086,161,RDR
11602,2018-07-01,9126,1188,RHM
11603,2018-07-01,1520,66,RHM
11604,2018-07-01,2706,17,RHM
11605,2018-07-01,13017,774,RYR
11606,2018-07-01,3260,0,G82071
11607,2018-07-01,3844,2,NTV0W
11608,2018-07-01,5123,19,NLW
11609,2018-07-01,1522,0,NLT02
11610,2018-07-01,4347,400,RBD
11611,2018-07-01,5218,8,RBD
11612,2018-07-01,1555,1,DD401
11613,2018-07-01,7542,186,R1J
11614,2018-07-01,13482,1167,RTE
11615,2018-07-01,7272,970,RN3
11616,2018-07-01,4809,33,RN3
11617,2018-07-01,8086,1981,RVJ
11618,2018-07-01,4479,681,RBZ
11619,2018-07-01,1381,0,RBZ
11620,2018-07-01,221,0,L83087
11621,2018-07-01,885,4,NQT5H
11622,2018-07-01,6213,776,RD3
11623,2018-07-01,2348,2,RD3
11624,2018-07-01,7228,1537,REF
11625,2018-07-01,14782,184,REF
11626,2018-07-01,8183,1115,RH8
11627,2018-07-01,4696,0,RH8
11628,2018-07-01,6590,1339,RD1
11629,2018-07-01,1248,9,RD1
11630,2018-07-01,4517,443,RNZ
11631,2018-07-01,315,0,RNZ
11632,2018-07-01,1579,0,Y02666
11633,2018-07-01,9146,105,RH5
11634,2018-07-01,1734,6,RYF
11635,2018-07-01,6731,552,RBA
11636,2018-07-01,225,0,AAH
11637,2018-07-01,7165,352,RDZ
11638,2018-07-01,1373,5,RDZ
11639,2018-07-01,910,0,RDZ
11640,2018-07-01,6998,797,RA9
11641,2018-07-01,3908,1,RA9
11642,2018-07-01,9895,1080,RA7
11643,2018-07-01,1968,75,RA7
11644,2018-07-01,9177,2044,RK9
11645,2018-07-01,270,0,RK9
11646,2018-07-01,4914,151,RK9
11647,2018-07-01,4609,454,RA3
11648,2018-07-01,3783,66,AXG
11649,2018-07-01,1922,20,NLX24
11650,2018-07-01,4925,63,RA4
11651,2018-06-01,21187,4044,RF4
11652,2018-06-01,785,0,RF4
11653,2018-06-01,2620,10,RF4
11654,2018-06-01,26939,5008,R1H
11655,2018-06-01,876,4,R1H
11656,2018-06-01,13502,122,R1H
11657,2018-06-01,4635,1,AD913
11658,2018-06-01,1663,0,E84069
11659,2018-06-01,18711,102,RYX
11660,2018-06-01,17999,1190,RQM
11661,2018-06-01,8404,103,RQM
11662,2018-06-01,6234,2000,RJ6
11663,2018-06-01,10969,118,RJ6
11664,2018-06-01,1221,0,Y02696
11665,2018-06-01,12523,655,RVR
11666,2018-06-01,474,0,RVR
11667,2018-06-01,989,0,RVR
11668,2018-06-01,13570,2531,RJ1
11669,2018-06-01,857,0,RJ1
11670,2018-06-01,3234,11,RJ1
11671,2018-06-01,3887,84,Y03082
11672,2018-06-01,10547,489,RQX
11673,2018-06-01,4605,0,RY9
11674,2018-06-01,9773,2876,RYJ
11675,2018-06-01,4269,86,RYJ
11676,2018-06-01,10542,86,RYJ
11677,2018-06-01,16105,3716,RJZ
11678,2018-06-01,7310,327,RJZ
11679,2018-06-01,655,0,Y02973
11680,2018-06-01,9157,812,RAX
11681,2018-06-01,1198,10,RAX
11682,2018-06-01,12925,2227,RJ2
11683,2018-06-01,12045,263,RJ2
11684,2018-06-01,11606,2796,R1K
11685,2018-06-01,17159,286,R1K
11686,2018-06-01,8244,252,RP6
11687,2018-06-01,5194,26,RAT
11688,2018-06-01,8214,1453,RAP
11689,2018-06-01,455,3,RAP
11690,2018-06-01,6086,68,RAP
11691,2018-06-01,19472,1791,RAL
11692,2018-06-01,3550,1,RAL
11693,2018-06-01,1715,0,Y03047
11694,2018-06-01,13225,946,RJ7
11695,2018-06-01,1538,1,RJ7
11696,2018-06-01,2563,0,F84747
11697,2018-06-01,5313,2177,RAS
11698,2018-06-01,8518,89,RAS
11699,2018-06-01,3375,0,Y03094
11700,2018-06-01,3307,0,Y03218
11701,2018-06-01,2940,0,E84068
11702,2018-06-01,3696,0,Y02692
11703,2018-06-01,11577,1963,RRV
11704,2018-06-01,9991,0,Y02147
11705,2018-06-01,8699,815,RKE
11706,2018-06-01,5847,0,NL7
11707,2018-06-01,2953,0,8J094
11708,2018-06-01,12776,511,RDD
11709,2018-06-01,6574,682,RC1
11710,2018-06-01,148,0,RC1
11711,2018-06-01,3298,0,M85813
11712,2018-06-01,4981,250,RQ3
11713,2018-06-01,5842,773,RJF
11714,2018-06-01,4894,0,RJF
11715,2018-06-01,10166,1714,RGT
11716,2018-06-01,3344,1,RGT
11717,2018-06-01,5847,410,RFS
11718,2018-06-01,1627,0,RFS
11719,2018-06-01,3062,3,NQ108
11720,2018-06-01,8252,370,RDE
11721,2018-06-01,4911,7,RDE
11722,2018-06-01,6396,0,Y03571
11723,2018-06-01,11300,1694,RTG
11724,2018-06-01,4651,4,RTG
11725,2018-06-01,6947,0,RY8
11726,2018-06-01,1860,0,NNJ
11727,2018-06-01,9293,1794,RWH
11728,2018-06-01,4399,7,RWH
11729,2018-06-01,2476,0,Y03007
11730,2018-06-01,713,0,NQ106
11731,2018-06-01,7262,612,RLT
11732,2018-06-01,2349,1,NEH06
11733,2018-06-01,20385,4038,RR1
11734,2018-06-01,3727,34,RR1
11735,2018-06-01,1024,18,RY4
11736,2018-06-01,7304,792,RGQ
11737,2018-06-01,1038,0,RGQ
11738,2018-06-01,5915,399,RGP
11739,2018-06-01,980,14,RGP
11740,2018-06-01,7795,1301,RNQ
11741,2018-06-01,248,0,C82038
11742,2018-06-01,11239,169,RY5
11743,2018-06-01,4477,143,NJS05
11744,2018-06-01,9173,179,RC9
11745,2018-06-01,3407,0,RC9
11746,2018-06-01,350,0,C82009
11747,2018-06-01,638,8,NLO11
11748,2018-06-01,593,0,NLO09
11749,2018-06-01,8456,1082,RQ8
11750,2018-06-01,421,7,RQ8
11751,2018-06-01,7415,1004,RD8
11752,2018-06-01,5171,53,RD8
11753,2018-06-01,9223,2072,RM1
11754,2018-06-01,2567,57,RM1
11755,2018-06-01,12283,1425,RGN
11756,2018-06-01,899,1,RGN
11757,2018-06-01,8530,659,RNS
11758,2018-06-01,1100,7,RNS
11759,2018-06-01,1213,0,RNS
11760,2018-06-01,5239,0,NMH01
11761,2018-06-01,4600,1,NR3
11762,2018-06-01,12583,2881,RX1
11763,2018-06-01,1715,20,RX1
11764,2018-06-01,2746,32,RX1
11765,2018-06-01,2164,8,NLO10
11766,2018-06-01,355,0,C82010
11767,2018-06-01,336,1,NLO12
11768,2018-06-01,2207,0,Y02428
11769,2018-06-01,13812,3391,RXK
11770,2018-06-01,1298,27,RXK
11771,2018-06-01,3148,0,RXK
11772,2018-06-01,8750,318,RK5
11773,2018-06-01,4446,50,RK5
11774,2018-06-01,9459,2909,RXW
11775,2018-06-01,2003,14,RXW
11776,2018-06-01,2728,6,R1D
11777,2018-06-01,598,0,C83023
11778,2018-06-01,5600,0,Y02615
11779,2018-06-01,6017,272,RJC
11780,2018-06-01,844,0,RJC
11781,2018-06-01,7366,446,RAJ
11782,2018-06-01,1322,3,RAJ
11783,2018-06-01,2778,0,Y02961
11784,2018-06-01,8944,1908,RNA
11785,2018-06-01,5731,10,RNA
11786,2018-06-01,8882,1960,RQW
11787,2018-06-01,5707,461,RCX
11788,2018-06-01,11548,1669,RL4
11789,2018-06-01,8278,58,RL4
11790,2018-06-01,12683,3491,RWD
11791,2018-06-01,1185,0,RWD
11792,2018-06-01,10035,1488,RRK
11793,2018-06-01,12368,2157,RKB
11794,2018-06-01,1941,14,RKB
11795,2018-06-01,6196,27,RKB
11796,2018-06-01,18353,3613,RWE
11797,2018-06-01,1880,30,RWE
11798,2018-06-01,16045,3904,RJE
11799,2018-06-01,442,0,RJE
11800,2018-06-01,6557,64,RJE
11801,2018-06-01,6654,1627,RBK
11802,2018-06-01,3566,19,RBK
11803,2018-06-01,3200,0,ATQ02
11804,2018-06-01,8316,1758,RWG
11805,2018-06-01,4366,30,RWG
11806,2018-06-01,5777,377,RGR
11807,2018-06-01,384,0,RGR
11808,2018-06-01,10488,3453,RWP
11809,2018-06-01,6615,3,RWP
11810,2018-06-01,5061,1280,RLQ
11811,2018-06-01,439,0,RLQ
11812,2018-06-01,7683,1894,REM
11813,2018-06-01,6800,1,REM
11814,2018-06-01,4889,390,RCF
11815,2018-06-01,627,0,RCF
11816,2018-06-01,227,0,RCF
11817,2018-06-01,5046,223,RBS
11818,2018-06-01,7901,362,RFF
11819,2018-06-01,6439,2449,RXL
11820,2018-06-01,11740,18,RXL
11821,2018-06-01,9057,1400,RMC
11822,2018-06-01,960,15,RMC
11823,2018-06-01,10614,1760,RAE
11824,2018-06-01,1127,6,RAE
11825,2018-06-01,2567,12,NNF09
11826,2018-06-01,12349,171,RY2
11827,2018-06-01,12882,673,RWY
11828,2018-06-01,8300,1262,RLN
11829,2018-06-01,2456,85,RLN
11830,2018-06-01,2911,24,RLN
11831,2018-06-01,6202,1106,RJR
11832,2018-06-01,645,1,RJR
11833,2018-06-01,11067,1857,RXP
11834,2018-06-01,7481,0,RXP
11835,2018-06-01,11565,765,RP5
11836,2018-06-01,3294,0,RP5
11837,2018-06-01,2647,10,Y01231
11838,2018-06-01,3313,0,Y01069
11839,2018-06-01,3983,179,RJN
11840,2018-06-01,252,0,RJN
11841,2018-06-01,9561,2315,RXR
11842,2018-06-01,7810,193,RXR
11843,2018-06-01,2358,2,NNF94
11844,2018-06-01,7703,353,RR7
11845,2018-06-01,2410,0,RR7
11846,2018-06-01,4381,257,RCD
11847,2018-06-01,785,0,RCD
11848,2018-06-01,11437,1794,RWA
11849,2018-06-01,775,0,RV9
11850,2018-06-01,6252,1703,RXN
11851,2018-06-01,7415,277,RXN
11852,2018-06-01,16795,2044,RR8
11853,2018-06-01,3753,2,RR8
11854,2018-06-01,2238,0,RY1
11855,2018-06-01,1120,13,REP
11856,2018-06-01,21200,3559,R0A
11857,2018-06-01,3356,15,R0A
11858,2018-06-01,9514,42,R0A
11859,2018-06-01,5820,1458,RBT
11860,2018-06-01,2280,23,RBT
11861,2018-06-01,18118,2286,RXF
11862,2018-06-01,3697,38,RXF
11863,2018-06-01,1728,0,Y02532
11864,2018-06-01,438,0,Y03645
11865,2018-06-01,8215,861,RNL
11866,2018-06-01,2034,3,RNL
11867,2018-06-01,3492,266,RVW
11868,2018-06-01,10560,7,RVW
11869,2018-06-01,1640,9,RTV
11870,2018-06-01,4224,108,NLO01
11871,2018-06-01,12238,1461,RJL
11872,2018-06-01,8636,361,RTF
11873,2018-06-01,8974,56,RTF
11874,2018-06-01,723,0,Y02572
11875,2018-06-01,277,0,Y02533
11876,2018-06-01,22822,3067,RW6
11877,2018-06-01,9878,129,RW6
11878,2018-06-01,3529,0,RT2
11879,2018-06-01,1345,2,AC008
11880,2018-06-01,7737,2448,RQ6
11881,2018-06-01,1952,12,RQ6
11882,2018-06-01,10161,0,RQ6
11883,2018-06-01,8489,822,RM3
11884,2018-06-01,555,0,RM3
11885,2018-06-01,3656,0,AXT02
11886,2018-06-01,4890,82,RCU
11887,2018-06-01,70,0,RCU
11888,2018-06-01,9091,1911,RHQ
11889,2018-06-01,1141,0,RHQ
11890,2018-06-01,7438,0,RHQ
11891,2018-06-01,1992,11,NQT5F
11892,2018-06-01,11011,427,RTR
11893,2018-06-01,2147,0,RTR
11894,2018-06-01,5310,198,RE9
11895,2018-06-01,414,0,RE9
11896,2018-06-01,6782,864,RVY
11897,2018-06-01,2997,25,RVY
11898,2018-06-01,9674,2062,RBN
11899,2018-06-01,7553,1307,RWJ
11900,2018-06-01,1008,0,RWJ
11901,2018-06-01,7195,824,RMP
11902,2018-06-01,5005,0,RMP
11903,2018-06-01,9757,751,RTD
11904,2018-06-01,1927,88,RTD
11905,2018-06-01,8015,4,RTD
11906,2018-06-01,8407,665,RFR
11907,2018-06-01,3205,0,NNF76
11908,2018-06-01,7999,966,RTX
11909,2018-06-01,94,0,RTX
11910,2018-06-01,2202,60,RTX
11911,2018-06-01,6929,1032,RWW
11912,2018-06-01,3044,12,RWW
11913,2018-06-01,4674,21,RY7
11914,2018-06-01,7802,1810,RBL
11915,2018-06-01,3136,2,RBL
11916,2018-06-01,504,0,AJN
11917,2018-06-01,7374,415,RRF
11918,2018-06-01,650,0,RRF
11919,2018-06-01,9697,1653,RCB
11920,2018-06-01,7545,69,RCB
11921,2018-06-01,8335,1493,RTK
11922,2018-06-01,296,1,RTK
11923,2018-06-01,3661,0,NTV0B
11924,2018-06-01,3596,0,NQT10
11925,2018-06-01,2574,0,RWX
11926,2018-06-01,3577,0,Y04538
11927,2018-06-01,13343,2042,RXH
11928,2018-06-01,1119,19,RXH
11929,2018-06-01,1695,2,Y02676
11930,2018-06-01,6450,1086,RXQ
11931,2018-06-01,1216,0,RXQ
11932,2018-06-01,5106,53,RXQ
11933,2018-06-01,9069,989,RN7
11934,2018-06-01,2052,4,RN7
11935,2018-06-01,4354,12,Y00751
11936,2018-06-01,13970,3144,RVV
11937,2018-06-01,4091,7,RVV
11938,2018-06-01,10348,459,RXC
11939,2018-06-01,426,0,RXC
11940,2018-06-01,1406,0,Y02816
11941,2018-06-01,1636,0,NDJ
11942,2018-06-01,20796,2093,RDU
11943,2018-06-01,9759,1545,RN5
11944,2018-06-01,1131,26,RN5
11945,2018-06-01,667,4,NDA57
11946,2018-06-01,1893,0,Y03051
11947,2018-06-01,4151,965,R1F
11948,2018-06-01,114,0,R1F
11949,2018-06-01,7402,33,RYY
11950,2018-06-01,13013,945,RWF
11951,2018-06-01,2356,6,RWF
11952,2018-06-01,7798,2011,RPA
11953,2018-06-01,2591,2,RPA
11954,2018-06-01,3334,72,RNU
11955,2018-06-01,11429,1189,RTH
11956,2018-06-01,1426,0,RTH
11957,2018-06-01,499,2,RTH
11958,2018-06-01,9960,2335,RHU
11959,2018-06-01,787,2,RHU
11960,2018-06-01,2295,3,RHU
11961,2018-06-01,1044,8,RPC
11962,2018-06-01,9313,378,RHW
11963,2018-06-01,1523,30,RHW
11964,2018-06-01,944,0,RHW
11965,2018-06-01,6344,225,RA2
11966,2018-06-01,4753,8,NTP11
11967,2018-06-01,867,0,RW1
11968,2018-06-01,4919,34,NTPAD
11969,2018-06-01,8044,254,RTP
11970,2018-06-01,644,0,RTP
11971,2018-06-01,10676,68,RDR
11972,2018-06-01,8656,820,RHM
11973,2018-06-01,1510,71,RHM
11974,2018-06-01,2651,4,RHM
11975,2018-06-01,12284,565,RYR
11976,2018-06-01,2948,0,G82071
11977,2018-06-01,3688,17,NTV0W
11978,2018-06-01,4988,2,NLW
11979,2018-06-01,1542,0,NLT02
11980,2018-06-01,4201,308,RBD
11981,2018-06-01,5045,1,RBD
11982,2018-06-01,1379,2,DD401
11983,2018-06-01,7219,105,R1J
11984,2018-06-01,12532,836,RTE
11985,2018-06-01,6867,923,RN3
11986,2018-06-01,4771,129,RN3
11987,2018-06-01,7747,988,RVJ
11988,2018-06-01,4108,795,RBZ
11989,2018-06-01,1134,0,RBZ
11990,2018-06-01,171,0,L83087
11991,2018-06-01,839,5,NQT5H
11992,2018-06-01,5944,1002,RD3
11993,2018-06-01,2112,1,RD3
11994,2018-06-01,6621,1224,REF
11995,2018-06-01,13183,83,REF
11996,2018-06-01,7590,778,RH8
11997,2018-06-01,4385,2,RH8
11998,2018-06-01,6366,1038,RD1
11999,2018-06-01,970,2,RD1
12000,2018-06-01,4273,373,RNZ
12001,2018-06-01,286,0,RNZ
12002,2018-06-01,1566,0,Y02666
12003,2018-06-01,8741,52,RH5
12004,2018-06-01,1663,9,RYF
12005,2018-06-01,6401,464,RBA
12006,2018-06-01,265,0,AAH
12007,2018-06-01,6770,308,RDZ
12008,2018-06-01,1405,1,RDZ
12009,2018-06-01,340,0,RDZ
12010,2018-06-01,6599,926,RA9
12011,2018-06-01,3613,1,RA9
12012,2018-06-01,9385,764,RA7
12013,2018-06-01,1921,45,RA7
12014,2018-06-01,8672,1276,RK9
12015,2018-06-01,235,0,RK9
12016,2018-06-01,4641,51,RK9
12017,2018-06-01,562,0,Y02584
12018,2018-06-01,4297,234,RA3
12019,2018-06-01,3468,71,AXG
12020,2018-06-01,1847,0,NLX24
12021,2018-06-01,4624,68,RA4
12022,2018-05-01,21582,3940,RF4
12023,2018-05-01,717,0,RF4
12024,2018-05-01,2619,10,RF4
12025,2018-05-01,28102,5196,R1H
12026,2018-05-01,844,5,R1H
12027,2018-05-01,13940,138,R1H
12028,2018-05-01,4651,0,AD913
12029,2018-05-01,1790,0,E84069
12030,2018-05-01,19270,156,RYX
12031,2018-05-01,18745,1130,RQM
12032,2018-05-01,9030,68,RQM
12033,2018-05-01,6742,2018,RJ6
12034,2018-05-01,11108,88,RJ6
12035,2018-05-01,1229,0,Y02696
12036,2018-05-01,13029,954,RVR
12037,2018-05-01,505,0,RVR
12038,2018-05-01,1111,0,RVR
12039,2018-05-01,13813,2462,RJ1
12040,2018-05-01,867,0,RJ1
12041,2018-05-01,3185,24,RJ1
12042,2018-05-01,4044,172,Y03082
12043,2018-05-01,10988,586,RQX
12044,2018-05-01,5112,2,RY9
12045,2018-05-01,10149,3155,RYJ
12046,2018-05-01,4313,41,RYJ
12047,2018-05-01,10833,83,RYJ
12048,2018-05-01,16701,4528,RJZ
12049,2018-05-01,7607,375,RJZ
12050,2018-05-01,820,0,Y02973
12051,2018-05-01,9578,878,RAX
12052,2018-05-01,1203,0,RAX
12053,2018-05-01,13259,2125,RJ2
12054,2018-05-01,12458,411,RJ2
12055,2018-05-01,12031,3398,R1K
12056,2018-05-01,17395,246,R1K
12057,2018-05-01,8007,204,RP6
12058,2018-05-01,5540,20,RAT
12059,2018-05-01,8486,2058,RAP
12060,2018-05-01,431,1,RAP
12061,2018-05-01,6471,225,RAP
12062,2018-05-01,20604,2507,RAL
12063,2018-05-01,3565,0,RAL
12064,2018-05-01,1787,0,Y03047
